bairro,classificacao_grupo,classificacao_cnae,quantidade,Total_de_pessoas_2022,densidade_por_10k
COSME VELHO,In natura,Hortifrutigranjeiros,2,6408.0,3.12
COSME VELHO,Misto,Hipermercados,1,6408.0,1.56
COSME VELHO,Misto,Mercearias,7,6408.0,10.92
COSME VELHO,Ultraprocessado,Cantinas / Alimentação preparada,26,6408.0,40.57
COSME VELHO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,5,6408.0,7.8
COSME VELHO,Ultraprocessado,Restaurantes / Lanchonetes,24,6408.0,37.45
COSME VELHO,Ultraprocessado,Serviços ambulantes,6,6408.0,9.36
COSMOS,In natura,Açougues / Padarias,67,95484.0,7.02
COSMOS,In natura,Hortifrutigranjeiros,25,95484.0,2.62
COSMOS,In natura,Peixarias,12,95484.0,1.26
COSMOS,Misto,Hipermercados,13,95484.0,1.36
COSMOS,Misto,Mercearias,98,95484.0,10.26
COSMOS,Misto,Supermercados,3,95484.0,0.31
COSMOS,Ultraprocessado,Cantinas / Alimentação preparada,287,95484.0,30.06
COSMOS,Ultraprocessado,Lojas de conveniência / Varejo alimentar,77,95484.0,8.06
COSMOS,Ultraprocessado,Restaurantes / Lanchonetes,394,95484.0,41.26
COSMOS,Ultraprocessado,Serviços ambulantes,104,95484.0,10.89
COSTA BARROS,In natura,Açougues / Padarias,35,26272.0,13.32
COSTA BARROS,In natura,Hortifrutigranjeiros,12,26272.0,4.57
COSTA BARROS,In natura,Peixarias,2,26272.0,0.76
COSTA BARROS,Misto,Mercearias,42,26272.0,15.99
COSTA BARROS,Ultraprocessado,Cantinas / Alimentação preparada,66,26272.0,25.12
COSTA BARROS,Ultraprocessado,Lojas de conveniência / Varejo alimentar,8,26272.0,3.05
COSTA BARROS,Ultraprocessado,Restaurantes / Lanchonetes,87,26272.0,33.12
COSTA BARROS,Ultraprocessado,Serviços ambulantes,30,26272.0,11.42
CURICICA,In natura,Açougues / Padarias,35,29109.0,12.02
CURICICA,In natura,Hortifrutigranjeiros,33,29109.0,11.34
CURICICA,In natura,Peixarias,17,29109.0,5.84
CURICICA,Misto,Hipermercados,15,29109.0,5.15
CURICICA,Misto,Mercearias,53,29109.0,18.21
CURICICA,Misto,Supermercados,4,29109.0,1.37
CURICICA,Ultraprocessado,Cantinas / Alimentação preparada,307,29109.0,105.47
CURICICA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,49,29109.0,16.83
CURICICA,Ultraprocessado,Restaurantes / Lanchonetes,311,29109.0,106.84
CURICICA,Ultraprocessado,Serviços ambulantes,66,29109.0,22.67
DEL CASTILHO,In natura,Açougues / Padarias,38,20597.0,18.45
DEL CASTILHO,In natura,Hortifrutigranjeiros,13,20597.0,6.31
DEL CASTILHO,In natura,Peixarias,2,20597.0,0.97
DEL CASTILHO,Misto,Hipermercados,13,20597.0,6.31
DEL CASTILHO,Misto,Mercearias,39,20597.0,18.93
DEL CASTILHO,Misto,Supermercados,1,20597.0,0.49
DEL CASTILHO,Ultraprocessado,Cantinas / Alimentação preparada,120,20597.0,58.26
DEL CASTILHO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,41,20597.0,19.91
DEL CASTILHO,Ultraprocessado,Restaurantes / Lanchonetes,265,20597.0,128.66
DEL CASTILHO,Ultraprocessado,Serviços ambulantes,29,20597.0,14.08
DEODORO,In natura,Açougues / Padarias,9,10402.0,8.65
DEODORO,In natura,Hortifrutigranjeiros,9,10402.0,8.65
DEODORO,Misto,Hipermercados,3,10402.0,2.88
DEODORO,Misto,Mercearias,17,10402.0,16.34
DEODORO,Misto,Supermercados,1,10402.0,0.96
DEODORO,Ultraprocessado,Cantinas / Alimentação preparada,66,10402.0,63.45
DEODORO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,7,10402.0,6.73
DEODORO,Ultraprocessado,Restaurantes / Lanchonetes,53,10402.0,50.95
DEODORO,Ultraprocessado,Serviços ambulantes,20,10402.0,19.23
ENCANTADO,In natura,Açougues / Padarias,8,12405.0,6.45
ENCANTADO,In natura,Hortifrutigranjeiros,7,12405.0,5.64
ENCANTADO,In natura,Peixarias,5,12405.0,4.03
ENCANTADO,Misto,Hipermercados,5,12405.0,4.03
ENCANTADO,Misto,Mercearias,13,12405.0,10.48
ENCANTADO,Ultraprocessado,Cantinas / Alimentação preparada,86,12405.0,69.33
ENCANTADO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,14,12405.0,11.29
ENCANTADO,Ultraprocessado,Restaurantes / Lanchonetes,72,12405.0,58.04
ENCANTADO,Ultraprocessado,Serviços ambulantes,14,12405.0,11.29
ENGENHEIRO LEAL,In natura,Açougues / Padarias,8,5200.0,15.38
ENGENHEIRO LEAL,In natura,Hortifrutigranjeiros,1,5200.0,1.92
ENGENHEIRO LEAL,In natura,Peixarias,1,5200.0,1.92
ENGENHEIRO LEAL,Misto,Mercearias,5,5200.0,9.62
ENGENHEIRO LEAL,Ultraprocessado,Cantinas / Alimentação preparada,30,5200.0,57.69
ENGENHEIRO LEAL,Ultraprocessado,Lojas de conveniência / Varejo alimentar,2,5200.0,3.85
ENGENHEIRO LEAL,Ultraprocessado,Restaurantes / Lanchonetes,12,5200.0,23.08
ENGENHEIRO LEAL,Ultraprocessado,Serviços ambulantes,9,5200.0,17.31
ENGENHO DA RAINHA,In natura,Açougues / Padarias,18,24188.0,7.44
ENGENHO DA RAINHA,In natura,Hortifrutigranjeiros,17,24188.0,7.03
ENGENHO DA RAINHA,In natura,Peixarias,5,24188.0,2.07
ENGENHO DA RAINHA,Misto,Hipermercados,8,24188.0,3.31
ENGENHO DA RAINHA,Misto,Mercearias,22,24188.0,9.1
ENGENHO DA RAINHA,Misto,Supermercados,1,24188.0,0.41
ENGENHO DA RAINHA,Ultraprocessado,Cantinas / Alimentação preparada,84,24188.0,34.73
ENGENHO DA RAINHA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,13,24188.0,5.37
ENGENHO DA RAINHA,Ultraprocessado,Restaurantes / Lanchonetes,85,24188.0,35.14
ENGENHO DA RAINHA,Ultraprocessado,Serviços ambulantes,33,24188.0,13.64
ENGENHO DE DENTRO,In natura,Açougues / Padarias,42,43175.0,9.73
ENGENHO DE DENTRO,In natura,Hortifrutigranjeiros,18,43175.0,4.17
ENGENHO DE DENTRO,In natura,Peixarias,12,43175.0,2.78
ENGENHO DE DENTRO,Misto,Hipermercados,21,43175.0,4.86
ENGENHO DE DENTRO,Misto,Mercearias,49,43175.0,11.35
ENGENHO DE DENTRO,Misto,Supermercados,6,43175.0,1.39
ENGENHO DE DENTRO,Ultraprocessado,Cantinas / Alimentação preparada,262,43175.0,60.68
ENGENHO DE DENTRO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,48,43175.0,11.12
ENGENHO DE DENTRO,Ultraprocessado,Restaurantes / Lanchonetes,269,43175.0,62.3
ENGENHO DE DENTRO,Ultraprocessado,Serviços ambulantes,68,43175.0,15.75
ENGENHO NOVO,In natura,Açougues / Padarias,22,39424.0,5.58
ENGENHO NOVO,In natura,Hortifrutigranjeiros,19,39424.0,4.82
ENGENHO NOVO,In natura,Peixarias,2,39424.0,0.51
ENGENHO NOVO,Misto,Hipermercados,6,39424.0,1.52
ENGENHO NOVO,Misto,Mercearias,51,39424.0,12.94
ENGENHO NOVO,Misto,Supermercados,4,39424.0,1.01
ENGENHO NOVO,Ultraprocessado,Cantinas / Alimentação preparada,204,39424.0,51.75
ENGENHO NOVO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,24,39424.0,6.09
ENGENHO NOVO,Ultraprocessado,Restaurantes / Lanchonetes,196,39424.0,49.72
ENGENHO NOVO,Ultraprocessado,Serviços ambulantes,50,39424.0,12.68
ESTACIO,In natura,Açougues / Padarias,15,23260.0,6.45
ESTACIO,In natura,Hortifrutigranjeiros,10,23260.0,4.3
ESTACIO,In natura,Peixarias,4,23260.0,1.72
ESTACIO,Misto,Hipermercados,2,23260.0,0.86
ESTACIO,Misto,Mercearias,19,23260.0,8.17
ESTACIO,Ultraprocessado,Cantinas / Alimentação preparada,104,23260.0,44.71
ESTACIO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,9,23260.0,3.87
ESTACIO,Ultraprocessado,Restaurantes / Lanchonetes,115,23260.0,49.44
ESTACIO,Ultraprocessado,Serviços ambulantes,29,23260.0,12.47
FLAMENGO,In natura,Açougues / Padarias,26,43099.0,6.03
FLAMENGO,In natura,Hortifrutigranjeiros,10,43099.0,2.32
FLAMENGO,In natura,Peixarias,5,43099.0,1.16
FLAMENGO,Misto,Hipermercados,15,43099.0,3.48
FLAMENGO,Misto,Mercearias,30,43099.0,6.96
FLAMENGO,Misto,Supermercados,5,43099.0,1.16
FLAMENGO,Ultraprocessado,Cantinas / Alimentação preparada,106,43099.0,24.59
FLAMENGO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,43,43099.0,9.98
FLAMENGO,Ultraprocessado,Restaurantes / Lanchonetes,170,43099.0,39.44
FLAMENGO,Ultraprocessado,Serviços ambulantes,35,43099.0,8.12
FREGUESIA (ILHA),In natura,Açougues / Padarias,5,15900.0,3.14
FREGUESIA (ILHA),Misto,Mercearias,2,15900.0,1.26
FREGUESIA (ILHA),Ultraprocessado,Cantinas / Alimentação preparada,4,15900.0,2.52
FREGUESIA (ILHA),Ultraprocessado,Lojas de conveniência / Varejo alimentar,1,15900.0,0.63
FREGUESIA (ILHA),Ultraprocessado,Restaurantes / Lanchonetes,8,15900.0,5.03
FREGUESIA (JACAREPAGUA),In natura,Açougues / Padarias,49,74803.0,6.55
FREGUESIA (JACAREPAGUA),In natura,Hortifrutigranjeiros,19,74803.0,2.54
FREGUESIA (JACAREPAGUA),In natura,Peixarias,9,74803.0,1.2
FREGUESIA (JACAREPAGUA),Misto,Hipermercados,25,74803.0,3.34
FREGUESIA (JACAREPAGUA),Misto,Mercearias,66,74803.0,8.82
FREGUESIA (JACAREPAGUA),Misto,Supermercados,2,74803.0,0.27
FREGUESIA (JACAREPAGUA),Ultraprocessado,Cantinas / Alimentação preparada,346,74803.0,46.25
FREGUESIA (JACAREPAGUA),Ultraprocessado,Lojas de conveniência / Varejo alimentar,70,74803.0,9.36
FREGUESIA (JACAREPAGUA),Ultraprocessado,Restaurantes / Lanchonetes,335,74803.0,44.78
FREGUESIA (JACAREPAGUA),Ultraprocessado,Serviços ambulantes,67,74803.0,8.96
FREGUESIA JACAREPAGUA,Misto,Mercearias,1,74803.0,0.13
FREGUESIA JACAREPAGUA,Misto,Supermercados,1,74803.0,0.13
"FREGUESIA, JACAREPAGUA",Ultraprocessado,Restaurantes / Lanchonetes,1,74803.0,0.13
GALEAO,In natura,Açougues / Padarias,19,20816.0,9.13
GALEAO,In natura,Hortifrutigranjeiros,13,20816.0,6.25
GALEAO,In natura,Peixarias,10,20816.0,4.8
GALEAO,Misto,Hipermercados,36,20816.0,17.29
GALEAO,Misto,Mercearias,30,20816.0,14.41
GALEAO,Ultraprocessado,Cantinas / Alimentação preparada,62,20816.0,29.78
GALEAO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,12,20816.0,5.76
GALEAO,Ultraprocessado,Restaurantes / Lanchonetes,175,20816.0,84.07
GALEAO,Ultraprocessado,Serviços ambulantes,23,20816.0,11.05
GAMBOA,In natura,Açougues / Padarias,11,11416.0,9.64
GAMBOA,In natura,Hortifrutigranjeiros,1,11416.0,0.88
GAMBOA,In natura,Peixarias,1,11416.0,0.88
GAMBOA,Misto,Hipermercados,2,11416.0,1.75
GAMBOA,Misto,Mercearias,20,11416.0,17.52
GAMBOA,Misto,Supermercados,1,11416.0,0.88
GAMBOA,Ultraprocessado,Cantinas / Alimentação preparada,64,11416.0,56.06
GAMBOA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,9,11416.0,7.88
GAMBOA,Ultraprocessado,Restaurantes / Lanchonetes,86,11416.0,75.33
GAMBOA,Ultraprocessado,Serviços ambulantes,27,11416.0,23.65
GARDENIA  AZUL,Ultraprocessado,Restaurantes / Lanchonetes,1,20490.0,0.49
GARDENIA  AZUL,Ultraprocessado,Serviços ambulantes,1,20490.0,0.49
GARDENIA AZUL,In natura,Açougues / Padarias,64,20490.0,31.23
GARDENIA AZUL,In natura,Hortifrutigranjeiros,26,20490.0,12.69
GARDENIA AZUL,In natura,Peixarias,24,20490.0,11.71
GARDENIA AZUL,Misto,Hipermercados,18,20490.0,8.78
GARDENIA AZUL,Misto,Mercearias,67,20490.0,32.7
GARDENIA AZUL,Misto,Supermercados,1,20490.0,0.49
GARDENIA AZUL,Ultraprocessado,Cantinas / Alimentação preparada,206,20490.0,100.54
GARDENIA AZUL,Ultraprocessado,Lojas de conveniência / Varejo alimentar,41,20490.0,20.01
GARDENIA AZUL,Ultraprocessado,Restaurantes / Lanchonetes,266,20490.0,129.82
GARDENIA AZUL,Ultraprocessado,Serviços ambulantes,60,20490.0,29.28
GAVEA,In natura,Açougues / Padarias,42,14176.0,29.63
GAVEA,In natura,Hortifrutigranjeiros,9,14176.0,6.35
GAVEA,In natura,Peixarias,13,14176.0,9.17
GAVEA,Misto,Hipermercados,13,14176.0,9.17
GAVEA,Misto,Mercearias,45,14176.0,31.74
GAVEA,Misto,Supermercados,4,14176.0,2.82
GAVEA,Ultraprocessado,Cantinas / Alimentação preparada,151,14176.0,106.52
GAVEA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,34,14176.0,23.98
GAVEA,Ultraprocessado,Restaurantes / Lanchonetes,282,14176.0,198.93
GAVEA,Ultraprocessado,Serviços ambulantes,33,14176.0,23.28
GLORIA,In natura,Açougues / Padarias,10,7120.0,14.04
GLORIA,In natura,Hortifrutigranjeiros,4,7120.0,5.62
GLORIA,Misto,Hipermercados,7,7120.0,9.83
GLORIA,Misto,Mercearias,19,7120.0,26.69
GLORIA,Misto,Supermercados,1,7120.0,1.4
GLORIA,Ultraprocessado,Cantinas / Alimentação preparada,57,7120.0,80.06
GLORIA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,12,7120.0,16.85
GLORIA,Ultraprocessado,Restaurantes / Lanchonetes,93,7120.0,130.62
GLORIA,Ultraprocessado,Serviços ambulantes,25,7120.0,35.11
GRAJAU,In natura,Açougues / Padarias,22,32816.0,6.7
GRAJAU,In natura,Hortifrutigranjeiros,12,32816.0,3.66
GRAJAU,In natura,Peixarias,4,32816.0,1.22
GRAJAU,Misto,Hipermercados,5,32816.0,1.52
GRAJAU,Misto,Mercearias,27,32816.0,8.23
GRAJAU,Misto,Supermercados,3,32816.0,0.91
GRAJAU,Ultraprocessado,Cantinas / Alimentação preparada,162,32816.0,49.37
GRAJAU,Ultraprocessado,Lojas de conveniência / Varejo alimentar,42,32816.0,12.8
GRAJAU,Ultraprocessado,Restaurantes / Lanchonetes,143,32816.0,43.58
GRAJAU,Ultraprocessado,Serviços ambulantes,34,32816.0,10.36
GRUMARI,Misto,Mercearias,6,184.0,326.09
GRUMARI,Ultraprocessado,Cantinas / Alimentação preparada,1,184.0,54.35
GRUMARI,Ultraprocessado,Restaurantes / Lanchonetes,8,184.0,434.78
GRUMARI,Ultraprocessado,Serviços ambulantes,2,184.0,108.7
GUADALUPE,In natura,Açougues / Padarias,36,41088.0,8.76
GUADALUPE,In natura,Hortifrutigranjeiros,32,41088.0,7.79
GUADALUPE,In natura,Peixarias,12,41088.0,2.92
GUADALUPE,Misto,Hipermercados,14,41088.0,3.41
GUADALUPE,Misto,Mercearias,31,41088.0,7.54
GUADALUPE,Misto,Supermercados,5,41088.0,1.22
GUADALUPE,Ultraprocessado,Cantinas / Alimentação preparada,184,41088.0,44.78
GUADALUPE,Ultraprocessado,Lojas de conveniência / Varejo alimentar,28,41088.0,6.81
GUADALUPE,Ultraprocessado,Restaurantes / Lanchonetes,191,41088.0,46.49
GUADALUPE,Ultraprocessado,Serviços ambulantes,67,41088.0,16.31
GUARATIBA,In natura,Açougues / Padarias,131,154125.0,8.5
GUARATIBA,In natura,Hortifrutigranjeiros,75,154125.0,4.87
GUARATIBA,In natura,Peixarias,30,154125.0,1.95
GUARATIBA,Misto,Hipermercados,53,154125.0,3.44
GUARATIBA,Misto,Mercearias,221,154125.0,14.34
GUARATIBA,Misto,Supermercados,2,154125.0,0.13
GUARATIBA,Ultraprocessado,Cantinas / Alimentação preparada,612,154125.0,39.71
GUARATIBA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,114,154125.0,7.4
GUARATIBA,Ultraprocessado,Restaurantes / Lanchonetes,725,154125.0,47.04
GUARATIBA,Ultraprocessado,Serviços ambulantes,172,154125.0,11.16
HIGIENOPOLIS,In natura,Açougues / Padarias,9,14227.0,6.33
HIGIENOPOLIS,In natura,Hortifrutigranjeiros,7,14227.0,4.92
HIGIENOPOLIS,In natura,Peixarias,2,14227.0,1.41
HIGIENOPOLIS,Misto,Hipermercados,5,14227.0,3.51
HIGIENOPOLIS,Misto,Mercearias,20,14227.0,14.06
HIGIENOPOLIS,Misto,Supermercados,3,14227.0,2.11
HIGIENOPOLIS,Ultraprocessado,Cantinas / Alimentação preparada,88,14227.0,61.85
HIGIENOPOLIS,Ultraprocessado,Lojas de conveniência / Varejo alimentar,16,14227.0,11.25
HIGIENOPOLIS,Ultraprocessado,Restaurantes / Lanchonetes,94,14227.0,66.07
HIGIENOPOLIS,Ultraprocessado,Serviços ambulantes,17,14227.0,11.95
HONORIO GURGEL,In natura,Açougues / Padarias,23,18213.0,12.63
HONORIO GURGEL,In natura,Hortifrutigranjeiros,13,18213.0,7.14
HONORIO GURGEL,In natura,Peixarias,5,18213.0,2.75
HONORIO GURGEL,Misto,Hipermercados,3,18213.0,1.65
HONORIO GURGEL,Misto,Mercearias,25,18213.0,13.73
HONORIO GURGEL,Ultraprocessado,Cantinas / Alimentação preparada,84,18213.0,46.12
HONORIO GURGEL,Ultraprocessado,Lojas de conveniência / Varejo alimentar,18,18213.0,9.88
HONORIO GURGEL,Ultraprocessado,Restaurantes / Lanchonetes,74,18213.0,40.63
HONORIO GURGEL,Ultraprocessado,Serviços ambulantes,26,18213.0,14.28
HUMAITA,In natura,Açougues / Padarias,5,13044.0,3.83
HUMAITA,In natura,Hortifrutigranjeiros,7,13044.0,5.37
HUMAITA,In natura,Peixarias,2,13044.0,1.53
HUMAITA,Misto,Hipermercados,8,13044.0,6.13
HUMAITA,Misto,Mercearias,5,13044.0,3.83
HUMAITA,Misto,Supermercados,1,13044.0,0.77
HUMAITA,Ultraprocessado,Cantinas / Alimentação preparada,58,13044.0,44.46
HUMAITA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,11,13044.0,8.43
HUMAITA,Ultraprocessado,Restaurantes / Lanchonetes,64,13044.0,49.06
HUMAITA,Ultraprocessado,Serviços ambulantes,5,13044.0,3.83
ILHA  DE  GUARATIBA,Ultraprocessado,Restaurantes / Lanchonetes,1,6099.0,1.64
ILHA DE GUARATIBA,Ultraprocessado,Restaurantes / Lanchonetes,1,6099.0,1.64
INHAUMA,In natura,Açougues / Padarias,56,37233.0,15.04
INHAUMA,In natura,Hortifrutigranjeiros,23,37233.0,6.18
INHAUMA,In natura,Peixarias,16,37233.0,4.3
INHAUMA,Misto,Hipermercados,9,37233.0,2.42
INHAUMA,Misto,Mercearias,76,37233.0,20.41
INHAUMA,Misto,Supermercados,3,37233.0,0.81
INHAUMA,Ultraprocessado,Cantinas / Alimentação preparada,218,37233.0,58.55
INHAUMA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,41,37233.0,11.01
INHAUMA,Ultraprocessado,Restaurantes / Lanchonetes,288,37233.0,77.35
INHAUMA,Ultraprocessado,Serviços ambulantes,90,37233.0,24.17
INHOAIBA,In natura,Açougues / Padarias,70,72141.0,9.7
INHOAIBA,In natura,Hortifrutigranjeiros,34,72141.0,4.71
INHOAIBA,In natura,Peixarias,10,72141.0,1.39
INHOAIBA,Misto,Hipermercados,19,72141.0,2.63
INHOAIBA,Misto,Mercearias,92,72141.0,12.75
INHOAIBA,Misto,Supermercados,2,72141.0,0.28
INHOAIBA,Ultraprocessado,Cantinas / Alimentação preparada,261,72141.0,36.18
INHOAIBA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,47,72141.0,6.52
INHOAIBA,Ultraprocessado,Restaurantes / Lanchonetes,351,72141.0,48.65
INHOAIBA,Ultraprocessado,Serviços ambulantes,75,72141.0,10.4
IPANEMA,In natura,Açougues / Padarias,39,37392.0,10.43
IPANEMA,In natura,Hortifrutigranjeiros,11,37392.0,2.94
IPANEMA,In natura,Peixarias,10,37392.0,2.67
IPANEMA,Misto,Hipermercados,25,37392.0,6.69
IPANEMA,Misto,Mercearias,42,37392.0,11.23
IPANEMA,Misto,Supermercados,8,37392.0,2.14
IPANEMA,Ultraprocessado,Cantinas / Alimentação preparada,121,37392.0,32.36
IPANEMA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,70,37392.0,18.72
IPANEMA,Ultraprocessado,Restaurantes / Lanchonetes,412,37392.0,110.18
IPANEMA,Ultraprocessado,Serviços ambulantes,25,37392.0,6.69
IRAJA,In natura,Açougues / Padarias,85,85906.0,9.89
IRAJA,In natura,Hortifrutigranjeiros,93,85906.0,10.83
IRAJA,In natura,Peixarias,20,85906.0,2.33
IRAJA,Misto,Hipermercados,27,85906.0,3.14
IRAJA,Misto,Mercearias,115,85906.0,13.39
IRAJA,Misto,Supermercados,15,85906.0,1.75
IRAJA,Ultraprocessado,Cantinas / Alimentação preparada,473,85906.0,55.06
IRAJA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,111,85906.0,12.92
IRAJA,Ultraprocessado,Restaurantes / Lanchonetes,472,85906.0,54.94
IRAJA,Ultraprocessado,Serviços ambulantes,142,85906.0,16.53
ITANHANGA,In natura,Açougues / Padarias,53,67969.0,7.8
ITANHANGA,In natura,Hortifrutigranjeiros,36,67969.0,5.3
ITANHANGA,In natura,Peixarias,29,67969.0,4.27
ITANHANGA,Misto,Hipermercados,15,67969.0,2.21
ITANHANGA,Misto,Mercearias,144,67969.0,21.19
ITANHANGA,Misto,Supermercados,1,67969.0,0.15
ITANHANGA,Ultraprocessado,Cantinas / Alimentação preparada,213,67969.0,31.34
ITANHANGA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,54,67969.0,7.94
ITANHANGA,Ultraprocessado,Restaurantes / Lanchonetes,337,67969.0,49.58
ITANHANGA,Ultraprocessado,Serviços ambulantes,74,67969.0,10.89
JACARE,In natura,Açougues / Padarias,35,8198.0,42.69
JACARE,In natura,Hortifrutigranjeiros,12,8198.0,14.64
JACARE,In natura,Peixarias,10,8198.0,12.2
JACARE,Misto,Hipermercados,6,8198.0,7.32
JACARE,Misto,Mercearias,45,8198.0,54.89
JACARE,Misto,Supermercados,2,8198.0,2.44
JACARE,Ultraprocessado,Cantinas / Alimentação preparada,94,8198.0,114.66
JACARE,Ultraprocessado,Lojas de conveniência / Varejo alimentar,13,8198.0,15.86
JACARE,Ultraprocessado,Restaurantes / Lanchonetes,162,8198.0,197.61
JACARE,Ultraprocessado,Serviços ambulantes,34,8198.0,41.47
JACAREPAGUA,In natura,Açougues / Padarias,164,175943.0,9.32
JACAREPAGUA,In natura,Hortifrutigranjeiros,70,175943.0,3.98
JACAREPAGUA,In natura,Peixarias,44,175943.0,2.5
JACAREPAGUA,Misto,Hipermercados,56,175943.0,3.18
JACAREPAGUA,Misto,Mercearias,243,175943.0,13.81
JACAREPAGUA,Misto,Supermercados,14,175943.0,0.8
JACAREPAGUA,Ultraprocessado,Cantinas / Alimentação preparada,597,175943.0,33.93
JACAREPAGUA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,181,175943.0,10.29
JACAREPAGUA,Ultraprocessado,Restaurantes / Lanchonetes,896,175943.0,50.93
JACAREPAGUA,Ultraprocessado,Serviços ambulantes,140,175943.0,7.96
JACAREZINHO,In natura,Açougues / Padarias,15,35348.0,4.24
JACAREZINHO,In natura,Hortifrutigranjeiros,3,35348.0,0.85
JACAREZINHO,In natura,Peixarias,5,35348.0,1.41
JACAREZINHO,Misto,Mercearias,25,35348.0,7.07
JACAREZINHO,Ultraprocessado,Cantinas / Alimentação preparada,23,35348.0,6.51
JACAREZINHO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,7,35348.0,1.98
JACAREZINHO,Ultraprocessado,Restaurantes / Lanchonetes,31,35348.0,8.77
JACAREZINHO,Ultraprocessado,Serviços ambulantes,10,35348.0,2.83
JARDIM AMERICA,In natura,Açougues / Padarias,41,20687.0,19.82
JARDIM AMERICA,In natura,Hortifrutigranjeiros,24,20687.0,11.6
JARDIM AMERICA,In natura,Peixarias,11,20687.0,5.32
JARDIM AMERICA,Misto,Hipermercados,10,20687.0,4.83
JARDIM AMERICA,Misto,Mercearias,47,20687.0,22.72
JARDIM AMERICA,Misto,Supermercados,1,20687.0,0.48
JARDIM AMERICA,Ultraprocessado,Cantinas / Alimentação preparada,118,20687.0,57.04
JARDIM AMERICA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,48,20687.0,23.2
JARDIM AMERICA,Ultraprocessado,Restaurantes / Lanchonetes,134,20687.0,64.77
JARDIM AMERICA,Ultraprocessado,Serviços ambulantes,62,20687.0,29.97
JARDIM BOTANICO,In natura,Açougues / Padarias,13,15871.0,8.19
JARDIM BOTANICO,In natura,Hortifrutigranjeiros,4,15871.0,2.52
JARDIM BOTANICO,Misto,Hipermercados,4,15871.0,2.52
JARDIM BOTANICO,Misto,Mercearias,9,15871.0,5.67
JARDIM BOTANICO,Misto,Supermercados,4,15871.0,2.52
JARDIM BOTANICO,Ultraprocessado,Cantinas / Alimentação preparada,75,15871.0,47.26
JARDIM BOTANICO,Ultraprocessado,Lojas de conveniência / Varejo alimentar,19,15871.0,11.97
JARDIM BOTANICO,Ultraprocessado,Restaurantes / Lanchonetes,101,15871.0,63.64
JARDIM BOTANICO,Ultraprocessado,Serviços ambulantes,10,15871.0,6.3
JARDIM CARIOCA,In natura,Açougues / Padarias,26,20374.0,12.76
JARDIM CARIOCA,In natura,Hortifrutigranjeiros,8,20374.0,3.93
JARDIM CARIOCA,In natura,Peixarias,5,20374.0,2.45
JARDIM CARIOCA,Misto,Hipermercados,13,20374.0,6.38
JARDIM CARIOCA,Misto,Mercearias,34,20374.0,16.69
JARDIM CARIOCA,Misto,Supermercados,1,20374.0,0.49
JARDIM CARIOCA,Ultraprocessado,Cantinas / Alimentação preparada,89,20374.0,43.68
JARDIM CARIOCA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,12,20374.0,5.89
JARDIM CARIOCA,Ultraprocessado,Restaurantes / Lanchonetes,175,20374.0,85.89
JARDIM CARIOCA,Ultraprocessado,Serviços ambulantes,25,20374.0,12.27
JARDIM GUANABARA,In natura,Açougues / Padarias,14,27084.0,5.17
JARDIM GUANABARA,In natura,Hortifrutigranjeiros,5,27084.0,1.85
JARDIM GUANABARA,In natura,Peixarias,3,27084.0,1.11
JARDIM GUANABARA,Misto,Hipermercados,7,27084.0,2.58
JARDIM GUANABARA,Misto,Mercearias,12,27084.0,4.43
JARDIM GUANABARA,Ultraprocessado,Cantinas / Alimentação preparada,93,27084.0,34.34
JARDIM GUANABARA,Ultraprocessado,Lojas de conveniência / Varejo alimentar,25,27084.0,9.23
JARDIM GUANABARA,Ultraprocessado,Restaurantes / Lanchonetes,112,27084.0,41.35
JARDIM GUANABARA,Ultraprocessado,Serviços ambulantes,9,27084.0,3.32
JARDIM SULACAP,In natura,Açougues / Padarias,14,14396.0,9.72
JARDIM SULACAP,In natura,Hortifrutigranjeiros,9,14396.0,6.25
JARDIM SULACAP,In natura,Peixarias,2,14396.0,1.39
JARDIM SULACAP,Misto,Hipermercados,4,14396.0,2.78
JARDIM SULACAP,Misto,Mercearias,25,14396.0,17.37
